decision,curator_note,name,theme,origine,departement,best_tier,changement,score,notoriete,bonus_labels,bonus_article,bonus_image,bonus_frwiki,bonus_acces,bonus_visiteurs,sitelinks,labels,collections,alertes,ouvert_au_public,entre_par_remise,horaires,lat,lon,wikidata_id,wikipedia_url,image_url
,,Beffroi d'Arras,monuments,wikidata,Pas-de-Calais,2,,89.8,31.1,12.0,23.7,8.0,5.0,10.0,0.0,6,monument-historique-classe,3,,oui,oui,,50.291121,2.777009,Q1817089,https://fr.wikipedia.org/wiki/Beffroi_d%27Arras,http://commons.wikimedia.org/wiki/Special:FilePath/0%20Arras%2C%20place%20des%20H%C3%A9ros%20-%20Le%20beffroi%20et%20l%27h%C3%B4tel%20de%20ville%20%282%29.JPG
,,Tasciaca,monuments,wikidata,Loir-et-Cher,2,monte,89.4,28.7,0.0,37.7,8.0,5.0,10.0,0.0,5,,3,,oui,oui,,47.326944,1.304444,Q21485498,https://fr.wikipedia.org/wiki/Tasciaca,http://commons.wikimedia.org/wiki/Special:FilePath/Tasciaca%20-%20montage.png
,,Arc de Germanicus,monuments,wikidata,Charente-Maritime,2,,89.2,43.3,12.0,20.9,8.0,5.0,0.0,0.0,14,monument-historique-classe,2,,inconnu,,,45.745917,-0.628972,Q117210,https://fr.wikipedia.org/wiki/Arc_de_Germanicus,http://commons.wikimedia.org/wiki/Special:FilePath/Arc%20de%20Germanicus.JPG
,,Porte de Mars,monuments,wikidata,Marne,2,,88.1,39.8,12.0,23.3,8.0,5.0,0.0,0.0,11,monument-historique-classe,3,,inconnu,,,49.260611,4.029944,Q1243526,https://fr.wikipedia.org/wiki/Porte_de_Mars,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Porte%20Mars%2C%20an%20ancient%20Roman%20triumphal%20arch%20in%20Reims%20dating%20from%20the%203rd%20century%20AD%20and%20the%20widest%20arch%20in%20the%20Roman%20world%2C%20Durocortorum%20%28Reims%2C%20France%29%20%289292412785%29.jpg
,,Colonne de la Grande Armée,monuments,osm,Pas-de-Calais,2,monte,87.9,35.2,12.0,19.4,8.0,5.0,0.0,8.3,8,monument-historique-classe,3,,inconnu,,,50.741189,1.618333,Q2782334,https://fr.wikipedia.org/wiki/Colonne_de_la_Grande_Arm%C3%A9e,http://commons.wikimedia.org/wiki/Special:FilePath/Colonne%20de%20la%20Grande%20Arm%C3%A9e.jpg
,,Terrasse du café le soir,monuments,osm,Bouches-du-Rhône,2,,87.1,59.4,0.0,14.7,8.0,5.0,0.0,0.0,40,,3,,inconnu,,,43.677500,4.627222,Q1025704,https://fr.wikipedia.org/wiki/Terrasse_du_caf%C3%A9_le_soir,http://commons.wikimedia.org/wiki/Special:FilePath/Van%20Gogh%20-%20Terrace%20of%20a%20Caf%C3%A9%20at%20Night%20%28Place%20du%20Forum%29%201888.jpg
,,Louvre-Lens,musees,wikidata,Pas-de-Calais,2,,148.4,46.2,0.0,34.5,8.0,5.0,10.0,44.7,17,,5,,oui,,,50.430556,2.803333,Q405543,https://fr.wikipedia.org/wiki/Louvre-Lens,http://commons.wikimedia.org/wiki/Special:FilePath/Louvre-Lens.jpg
,,Musée d'Art moderne de Paris,musees,wikidata,Paris,2,descend,148.4,59.4,0.0,32.0,8.0,5.0,10.0,34.0,40,,6,,oui,,Tu-Su 10:00-18:00,48.864300,2.297800,Q857276,https://fr.wikipedia.org/wiki/Mus%C3%A9e_d%27Art_moderne_de_Paris,http://commons.wikimedia.org/wiki/Special:FilePath/Mus%C3%A9e%20d%27Art%20moderne%20de%20la%20Ville%20de%20Paris.jpg
,,Bibracte,musees,wikidata,Nièvre,2,,148.0,54.9,36.0,34.1,8.0,5.0,10.0,0.0,30,grand-site-de-france|monument-historique-classe,5,,oui,,24/7,46.924400,4.035000,Q650053,https://fr.wikipedia.org/wiki/Bibracte,http://commons.wikimedia.org/wiki/Special:FilePath/Bibracte%20Porte%20Rebout.jpg
,,Musée Rodin,musees,wikidata,Paris,2,,147.8,58.6,0.0,25.9,8.0,5.0,10.0,40.3,38,,6,,oui,,Tu-Su 10:00-18:30,48.855356,2.315819,Q650519,https://fr.wikipedia.org/wiki/Mus%C3%A9e_Rodin,http://commons.wikimedia.org/wiki/Special:FilePath/L%27h%C3%B4tel%20Biron%20%28mus%C3%A9e%20Rodin%29%20%C3%A0%20Paris%2C%2013%20juin%202021%2001.jpg
,,Musée Condé,musees,wikidata,Oise,2,,146.9,51.5,0.0,41.0,8.0,5.0,10.0,31.4,24,,5,,oui,,,49.193944,2.485278,Q1236032,https://fr.wikipedia.org/wiki/Mus%C3%A9e_Cond%C3%A9,http://commons.wikimedia.org/wiki/Special:FilePath/Chateau%20de%20Chantilly%20garden.jpg
,,Musée des civilisations de l'Europe et de la Méditerranée,musees,wikidata,Bouches-du-Rhône,2,,145.4,50.8,0.0,27.6,8.0,5.0,10.0,44.0,23,,6,,oui,,May-Jun: Mo-Su 10:00-19:00; Nov-Apr: Mo-Su 10:00-18:00; Jul-Aug: We-Mo 10:00-20:00,43.296937,5.361139,Q2808698,https://fr.wikipedia.org/wiki/Mus%C3%A9e_des_civilisations_de_l%27Europe_et_de_la_M%C3%A9diterran%C3%A9e,http://commons.wikimedia.org/wiki/Special:FilePath/Mucem%20et%20Cath%C3%A9drale%20Sainte-Marie-Majeure%20de%20Marseille.jpg
,,Musée de Grenoble,musees,wikidata,Isère,2,,145.2,45.3,0.0,44.1,8.0,5.0,10.0,32.8,16,,5,,oui,,We-Mo 10:00-18:30,45.194500,5.732400,Q1952944,https://fr.wikipedia.org/wiki/Mus%C3%A9e_de_Grenoble,http://commons.wikimedia.org/wiki/Special:FilePath/Musee%20Grenoble.JPG
,,Palais des Beaux-Arts de Lille,musees,wikidata,Nord,2,,145.2,46.2,0.0,41.7,8.0,5.0,10.0,34.3,17,,6,,oui,,"Mo 14:00-18:00; We-Su 10:00-18:00; Tu off; Jan 01,May 01,Jul 14,Nov 01,Dec 25 off",50.630923,3.061173,Q2628596,https://fr.wikipedia.org/wiki/Palais_des_Beaux-Arts_de_Lille,http://commons.wikimedia.org/wiki/Special:FilePath/Lille%20palais%20des%20beaux%20arts%20face%202.jpg
,,Musée de l'Air et de l'Espace,musees,wikidata,Seine-Saint-Denis,2,,144.8,57.3,0.0,29.6,8.0,5.0,10.0,34.9,35,,4,,oui,,Tu-Su 10:00-17:00,48.947147,2.434914,Q1189955,https://fr.wikipedia.org/wiki/Mus%C3%A9e_de_l%27Air_et_de_l%27Espace,http://commons.wikimedia.org/wiki/Special:FilePath/Mus%C3%A9e%20de%20l%27Air%20et%20de%20l%27Espace%20Le%20Bourget%20FRA%20001.jpg
,,Musée d'Arts de Nantes,musees,wikidata,Loire-Atlantique,2,,143.4,47.9,0.0,37.3,8.0,5.0,10.0,35.2,19,,3,,oui,,"Mo-Su 11:00-19:00; Tu off; Th 11:00-21:00; Jan 01,May 01,Nov 01,Dec 25 off",47.219444,-1.547222,Q1783956,https://fr.wikipedia.org/wiki/Mus%C3%A9e_d%27Arts_de_Nantes,http://commons.wikimedia.org/wiki/Special:FilePath/Mus%C3%A9e%20d%E2%80%99arts%20de%20Nantes.jpg
,,Musée des Beaux-Arts de Nancy,musees,wikidata,Meurthe-et-Moselle,2,,141.0,45.3,12.0,35.0,8.0,5.0,10.0,25.7,16,monument-historique-classe,4,,oui,,10:00-18:00; Tu off,48.693460,6.182340,Q428765,https://fr.wikipedia.org/wiki/Mus%C3%A9e_des_Beaux-Arts_de_Nancy,http://commons.wikimedia.org/wiki/Special:FilePath/Nancy%20-%20Musee%20des%20Beaux%20Arts.jpg
,,Musée de l’Histoire de France,musees,wikidata,Yvelines,2,,140.1,28.7,0.0,21.3,8.0,5.0,10.0,67.1,5,,4,,oui,oui,,48.804400,2.121970,Q3329787,https://fr.wikipedia.org/wiki/Mus%C3%A9e_de_l%27Histoire_de_France_(Versailles),http://commons.wikimedia.org/wiki/Special:FilePath/Versailles%20Ch%C3%A2teau%20de%20Versailles%20Innen%20Galerie%20des%20Batailles%2002.jpg
,,Musée des Augustins de Toulouse,musees,wikidata,Haute-Garonne,2,,138.1,47.9,0.0,37.4,8.0,5.0,10.0,29.8,19,,5,,oui,,"Mo,Th-Fr 12:00-18:00; Sa-Su 10:00-18:00",43.601000,1.446000,Q2711480,https://fr.wikipedia.org/wiki/Mus%C3%A9e_des_Augustins_de_Toulouse,http://commons.wikimedia.org/wiki/Special:FilePath/Mus%C3%A9e%20des%20Augustin%20Clocher.jpg
,,Musée Fabre,musees,wikidata,Hérault,2,,137.5,51.5,0.0,30.3,8.0,5.0,10.0,32.7,24,,4,,oui,,Tu-Su 10:00-18:00,43.611736,3.880192,Q1519002,https://fr.wikipedia.org/wiki/Mus%C3%A9e_Fabre,http://commons.wikimedia.org/wiki/Special:FilePath/Mus%C3%A9e%20Fabre%20-%20panoramio.jpg
,,Musée des Confluences,musees,wikidata,Rhône,2,,137.0,36.8,0.0,32.3,8.0,5.0,10.0,44.9,9,,5,,oui,oui,Tu-Su 10:30-18:30,45.732355,4.817923,Q8352,https://fr.wikipedia.org/wiki/Mus%C3%A9e_des_Confluences,http://commons.wikimedia.org/wiki/Special:FilePath/Lyon%20-%20Mus%C3%A9e%20des%20Confluences%20%2849525806051%29.jpg
,,Centre Pompidou-Metz,musees,wikidata,Moselle,2,,136.0,48.7,0.0,29.8,8.0,5.0,10.0,34.5,20,,4,,oui,,Mo-Th 10:00-18:00; Tu off; Jan-Mar Fr-Su 10:00-18:00; Apr-Oct Fr-Su 10:00-19:00; Nov-Dec Fr-Su 10:00-18:00; May 01 off,49.108056,6.180000,Q1054169,https://fr.wikipedia.org/wiki/Centre_Pompidou-Metz,http://commons.wikimedia.org/wiki/Special:FilePath/Centre-Pompidou-metz-esplanade.png
,,Muséum de Toulouse,musees,wikidata,Haute-Garonne,2,,135.6,48.7,0.0,28.7,8.0,5.0,10.0,35.2,20,,5,,oui,,Tu-Su 10:00-18:00,43.593056,1.449167,Q422,https://fr.wikipedia.org/wiki/Mus%C3%A9um_de_Toulouse,http://commons.wikimedia.org/wiki/Special:FilePath/Grand%20carr%C3%A9%20MHNT.jpg
,,Cité du train,musees,wikidata,Haut-Rhin,2,,134.0,48.7,0.0,35.7,8.0,5.0,10.0,26.6,20,,4,,oui,,Mo-Su 10:00-18:00,47.750556,7.293889,Q728562,https://fr.wikipedia.org/wiki/Cit%C3%A9_du_train,http://commons.wikimedia.org/wiki/Special:FilePath/Cite%20du%20train.JPG
,,"Lille Métropole Musée d'Art moderne, d'Art contemporain et d'Art brut",musees,wikidata,Nord,2,,132.7,43.3,0.0,33.1,8.0,5.0,10.0,33.3,14,,5,,oui,,"10:00-18:00; Mo off; Jan 01,May 01,Dec 25 off",50.637444,3.150336,Q1607765,"https://fr.wikipedia.org/wiki/Lille_M%C3%A9tropole_Mus%C3%A9e_d%27Art_moderne,_d%27Art_contemporain_et_d%27Art_brut",http://commons.wikimedia.org/wiki/Special:FilePath/20111022%20lam54.jpg
,,Musée Granet,musees,wikidata,Bouches-du-Rhône,2,,129.3,41.0,0.0,26.2,8.0,5.0,10.0,39.1,12,,5,,oui,,Tu-Su 12:00-18:00,43.525556,5.452500,Q965780,https://fr.wikipedia.org/wiki/Mus%C3%A9e_Granet,http://commons.wikimedia.org/wiki/Special:FilePath/Aix%20en%20Provence-FR-13-musee%20Granet-a1.jpg
,,Musée des Beaux-Arts de Rouen,musees,wikidata,Seine-Maritime,2,,128.8,46.2,0.0,30.9,8.0,5.0,10.0,28.7,17,,4,,oui,,We-Mo 10:00-18:00,49.444722,1.094722,Q3086934,https://fr.wikipedia.org/wiki/Mus%C3%A9e_des_Beaux-Arts_de_Rouen,http://commons.wikimedia.org/wiki/Special:FilePath/Rouen%2C%20Mus%C3%A9e%20des%20Beaux-Arts.jpg
,,Mémorial de Caen,musees,wikidata,Calvados,2,,128.7,38.4,0.0,31.5,8.0,5.0,10.0,35.8,10,,4,,oui,oui,Apr-Sep 09:00-19:00; Oct-Mar 09:00-18:00; Dec 25 off,49.197500,-0.383889,Q390677,https://fr.wikipedia.org/wiki/M%C3%A9morial_de_Caen,http://commons.wikimedia.org/wiki/Special:FilePath/Memorial%20Avion.jpg
,,Musée de Picardie,musees,wikidata,Somme,2,,128.0,39.8,12.0,34.2,8.0,5.0,10.0,19.0,11,monument-historique-classe,4,,oui,oui,"Tu-Fr 09:30-18:00; Sa,Su,PH 11:00-18:00",49.890500,2.295300,Q3107709,https://fr.wikipedia.org/wiki/Mus%C3%A9e_de_Picardie,http://commons.wikimedia.org/wiki/Special:FilePath/Mus%C3%A9e%20de%20Picardie.%20Cl.%20T.%20Rambeau-Mus%C3%A9e%20de%20Picardie.jpg
,,Historial de la Grande Guerre,musees,wikidata,Somme,2,monte,126.7,36.8,12.0,28.4,8.0,5.0,10.0,26.5,9,monument-historique-classe,4,,oui,oui,,49.929167,2.930833,Q1620783,https://fr.wikipedia.org/wiki/Historial_de_la_Grande_Guerre,http://commons.wikimedia.org/wiki/Special:FilePath/P%C3%A9ronne%20foss%C3%A9%20du%20ch%C3%A2teau%20avec%20vue%20vers%20%C3%A9glise.jpg
,,Musée Toulouse-Lautrec,musees,wikidata,Tarn,2,,124.5,48.7,0.0,23.6,8.0,5.0,10.0,29.2,20,,4,,oui,,Mo-Su 10:00-18:00,43.929167,2.143056,Q2538129,https://fr.wikipedia.org/wiki/Mus%C3%A9e_Toulouse-Lautrec,http://commons.wikimedia.org/wiki/Special:FilePath/%28Albi%29%20Entr%C3%A9e%20du%20Mus%C3%A9e%20Toulouse-Lautrec%20sur%20la%20place%20sainte%20C%C3%A9cile.jpg
,,Phare de l'Île Vierge,phares,wikidata,Finistère,2,,85.1,38.4,12.0,21.7,8.0,5.0,0.0,0.0,10,monument-historique-classe,5,,inconnu,,,48.638889,-4.566944,Q1639005,https://fr.wikipedia.org/wiki/Phare_de_l%27%C3%AEle_Vierge,http://commons.wikimedia.org/wiki/Special:FilePath/Phare%20IleVerge%20PM.jpg
,,Phare de Goulphar,phares,wikidata,Morbihan,2,,84.4,31.1,0.0,18.6,8.0,5.0,10.0,11.7,6,,4,,oui,,"Jul-Aug Mo-Su,PH 11:00-13:00,14:00-18:00",47.310845,-3.227114,Q1364573,https://fr.wikipedia.org/wiki/Phare_de_Goulphar,http://commons.wikimedia.org/wiki/Special:FilePath/Phare%20Goulphar%20%282%29.jpg
,,Phare de Calais,phares,wikidata,Pas-de-Calais,2,,81.0,38.4,12.0,11.1,8.0,5.0,0.0,6.5,10,monument-historique-classe,3,,inconnu,,,50.961330,1.853680,Q2839983,https://fr.wikipedia.org/wiki/Phare_de_Calais,http://commons.wikimedia.org/wiki/Special:FilePath/Calais%20Nord%20phare.JPG
,,Phare de Biarritz,phares,wikidata,Pyrénées-Atlantiques,2,,79.8,31.1,0.0,15.7,8.0,5.0,10.0,10.0,6,,2,,oui,,"Sa,Su 14:00-17:00; Mar Su[-1]-Oct Su[-1] Sa,Su 14:00-18:00; PH 14:00-17:00; Mar Su[-1]-Oct Su[-1] PH 14:00-18:00; May-Jun,Sep 14:00-18:00; Jul-Aug 10:30-13:00,14:00-19:00",43.493900,-1.553890,Q3378183,https://fr.wikipedia.org/wiki/Phare_de_Biarritz,http://commons.wikimedia.org/wiki/Special:FilePath/Phare%20de%20Biarritz%202022.jpg
,,Phare de Kéréon,phares,wikidata,Finistère,2,,79.7,36.8,12.0,17.9,8.0,5.0,0.0,0.0,9,monument-historique-classe,5,,inconnu,,,48.437222,-5.025556,Q971002,https://fr.wikipedia.org/wiki/Phare_de_K%C3%A9r%C3%A9on,http://commons.wikimedia.org/wiki/Special:FilePath/Kereon%20from%20Ouessant.jpg
,,Phare du Tévennec,phares,wikidata,Finistère,2,,79.7,33.3,0.0,33.4,8.0,5.0,0.0,0.0,7,,5,,inconnu,,,48.071389,-4.795278,Q2084993,https://fr.wikipedia.org/wiki/Phare_du_T%C3%A9vennec,http://commons.wikimedia.org/wiki/Special:FilePath/Tevennec.jpg
,,Phare de Dunkerque,phares,wikidata,Nord,2,,79.4,33.3,12.0,21.1,8.0,5.0,0.0,0.0,7,monument-historique-classe,3,,inconnu,,,51.048889,2.364167,Q3378220,https://fr.wikipedia.org/wiki/Phare_de_Dunkerque,http://commons.wikimedia.org/wiki/Special:FilePath/Ph111.jpg
,,Phare des Pierres Noires,phares,wikidata,Finistère,2,,77.8,33.3,12.0,19.5,8.0,5.0,0.0,0.0,7,monument-historique-classe,4,,inconnu,,,48.311111,-4.914444,Q2085025,https://fr.wikipedia.org/wiki/Phare_des_Pierres_Noires,http://commons.wikimedia.org/wiki/Special:FilePath/Phare%20des%20Pierres%20Noires%20par%20beau%20temps.jpg
,,Phare des Baleines,phares,wikidata,Charente-Maritime,2,,77.4,25.8,12.0,16.6,8.0,5.0,10.0,0.0,4,monument-historique-classe,2,,oui,oui,"Apr-Jun,Sep 10:00-19:00; Jul-Aug 09:30-20:00; Oct-Mar 10:30-17:30",46.244167,-1.562222,Q1770845,https://fr.wikipedia.org/wiki/Phare_des_Baleines,http://commons.wikimedia.org/wiki/Special:FilePath/PhareBaleines%20Aerien1.JPG
,,Phare des Roches-Douvres,phares,wikidata,Côtes-d'Armor,2,,76.9,28.7,12.0,23.2,8.0,5.0,0.0,0.0,5,monument-historique-classe,3,,inconnu,,,49.105000,-2.813889,Q281387,https://fr.wikipedia.org/wiki/Phare_des_Roches-Douvres,http://commons.wikimedia.org/wiki/Special:FilePath/Roches%20Douvres-2.jpg
,,Phare du Stiff,phares,wikidata,Finistère,2,,75.8,31.1,12.0,18.3,8.0,5.0,0.0,1.4,6,monument-historique-classe,4,,inconnu,,,48.474444,-5.056667,Q1093147,https://fr.wikipedia.org/wiki/Phare_du_Stiff,http://commons.wikimedia.org/wiki/Special:FilePath/Phare%20du%20Stiff-Ouessant.JPG
,,Tour du Guet,phares,wikidata,Pas-de-Calais,2,,75.7,33.3,12.0,17.4,8.0,5.0,0.0,0.0,7,monument-historique-classe,2,,inconnu,,,50.958900,1.849720,Q3246739,https://fr.wikipedia.org/wiki/Tour_du_Guet,http://commons.wikimedia.org/wiki/Special:FilePath/P1040491%20tour%20du%20guet%20et%20phare%20Calais.JPG
,,Phare des Héaux de Bréhat,phares,wikidata,Côtes-d'Armor,2,,72.9,31.1,12.0,16.8,8.0,5.0,0.0,0.0,6,monument-historique-classe,3,,inconnu,,,48.908500,-3.086306,Q2085022,https://fr.wikipedia.org/wiki/Phare_des_H%C3%A9aux_de_Br%C3%A9hat,http://commons.wikimedia.org/wiki/Special:FilePath/H%C3%A9aux-de-Br%C3%A9hat.JPG
,,Phare du Four,phares,wikidata,Finistère,2,,71.7,28.7,12.0,18.0,8.0,5.0,0.0,0.0,5,monument-historique-classe,4,,inconnu,,,48.523333,-4.805278,Q2085041,https://fr.wikipedia.org/wiki/Phare_du_Four,http://commons.wikimedia.org/wiki/Special:FilePath/LeFour.jpg
,,Phare du Planier,phares,wikidata,Bouches-du-Rhône,2,,71.1,28.7,12.0,17.4,8.0,5.0,0.0,0.0,5,monument-historique-classe,2,,inconnu,,,43.198564,5.230914,Q3378334,https://fr.wikipedia.org/wiki/Phare_de_Planier,http://commons.wikimedia.org/wiki/Special:FilePath/Phare%20de%20planier.jpg
,,Phare des Triagoz,phares,wikidata,Côtes-d'Armor,2,,68.9,31.1,12.0,12.8,8.0,5.0,0.0,0.0,6,monument-historique-classe,3,,inconnu,,,48.871389,-3.646389,Q195087,https://fr.wikipedia.org/wiki/Phare_des_Triagoz,http://commons.wikimedia.org/wiki/Special:FilePath/Triagoz1.jpeg
,,Phare de l'Espiguette,phares,wikidata,Gard,2,,68.2,28.7,12.0,14.5,8.0,5.0,0.0,0.0,5,monument-historique-classe,2,,inconnu,,,43.487778,4.141944,Q1031071,https://fr.wikipedia.org/wiki/Phare_de_l%27Espiguette,http://commons.wikimedia.org/wiki/Special:FilePath/Phare%20espiguette.JPG
,,Phare du Petit Minou,phares,wikidata,Finistère,2,,68.2,35.2,0.0,20.0,8.0,5.0,0.0,0.0,8,,4,,inconnu,,,48.336667,-4.614167,Q1364525,https://fr.wikipedia.org/wiki/Phare_du_Petit_Minou,http://commons.wikimedia.org/wiki/Special:FilePath/Petit-Minou-Rade-Brest.jpg
,,Phare de l'Armandèche,phares,wikidata,Vendée,2,,65.7,28.7,12.0,12.0,8.0,5.0,0.0,0.0,5,monument-historique-classe,3,,inconnu,,,46.489826,-1.804769,Q3378441,https://fr.wikipedia.org/wiki/Phare_de_l%27Armand%C3%A8che,http://commons.wikimedia.org/wiki/Special:FilePath/Phare%20Armandeche.jpg
,,Phare du Portzic,phares,wikidata,Finistère,2,,62.4,33.3,0.0,16.1,8.0,5.0,0.0,0.0,7,,4,,inconnu,,,48.358333,-4.534167,Q1357930,https://fr.wikipedia.org/wiki/Phare_du_Portzic,http://commons.wikimedia.org/wiki/Special:FilePath/Phare%20du%20portzic.jpg
,,Phare du Bout du Monde,phares,wikidata,Charente-Maritime,2,,59.5,28.7,0.0,17.8,8.0,5.0,0.0,0.0,5,,2,,inconnu,,,46.137900,-1.179160,Q378381,https://fr.wikipedia.org/wiki/Phare_du_Bout_du_Monde,http://commons.wikimedia.org/wiki/Special:FilePath/Phare%20du%20bout%20du%20monde%20%28La%20Rochelle%29.JPG
,,Phare de Ploumanac'h,phares,wikidata,Côtes-d'Armor,2,,58.7,33.3,0.0,12.4,8.0,5.0,0.0,0.0,7,,3,,inconnu,,,48.837500,-3.483333,Q2084981,https://fr.wikipedia.org/wiki/Phare_de_Ploumanac%27h,http://commons.wikimedia.org/wiki/Special:FilePath/Phare%20de%20Ploumanac%27h%20in%202025%2005.jpg
,,Phare de Gravelines,phares,wikidata,Nord,2,,56.2,28.7,0.0,12.0,8.0,5.0,0.0,2.5,5,,2,,inconnu,,,51.003843,2.109161,Q3378238,https://fr.wikipedia.org/wiki/Phare_de_Gravelines,http://commons.wikimedia.org/wiki/Special:FilePath/Phare%20de%20Petit-Fort-Philiippe.jpg
,,Phare de Berck,phares,wikidata,Pas-de-Calais,2,,56.1,28.7,0.0,14.4,8.0,5.0,0.0,0.0,5,,2,,inconnu,,,50.398336,1.560801,Q2886510,https://fr.wikipedia.org/wiki/Phare_de_Berck,http://commons.wikimedia.org/wiki/Special:FilePath/Phare%20de%20Berck%20%28vu%20du%20Parking%20de%20la%20baie%20d%27Authie%2C%20du%20sud-est%29.jpg
,,Tourelle de la Plate,phares,wikidata,Finistère,2,,54.8,31.1,0.0,10.7,8.0,5.0,0.0,0.0,6,,4,,inconnu,,,48.039167,-4.759722,Q399098,https://fr.wikipedia.org/wiki/Tourelle_de_la_Plate,http://commons.wikimedia.org/wiki/Special:FilePath/Jean-Paul%20Japp%C3%A9%20-%20La%20tourelle%20de%20la%20Plate%20%28Mus%C3%A9e%20des%20Phares%20et%20Balises%29.jpg
,,Cap Fréhel,plages,wikidata,Côtes-d'Armor,2,,88.0,47.9,0.0,27.1,8.0,5.0,0.0,0.0,19,,4,,inconnu,,,48.683333,-2.318056,Q175676,https://fr.wikipedia.org/wiki/Cap_Fr%C3%A9hel,http://commons.wikimedia.org/wiki/Special:FilePath/Kab%20Frehel%20%28Aodo%C3%B9-an-Arvor%29.JPG
,,Cap Gris-Nez,plages,wikidata,Pas-de-Calais,2,,87.5,49.5,0.0,25.0,8.0,5.0,0.0,0.0,21,,3,,inconnu,,,50.870833,1.583611,Q531030,https://fr.wikipedia.org/wiki/Cap_Gris-Nez,http://commons.wikimedia.org/wiki/Special:FilePath/Cap%20Gris-Nez%20Westseite.jpg
,,Cap Ferret,plages,wikidata,Gironde,2,,86.0,41.0,0.0,32.0,8.0,5.0,0.0,0.0,12,,2,,inconnu,,,44.621940,-1.249720,Q1034149,https://fr.wikipedia.org/wiki/Cap_Ferret,http://commons.wikimedia.org/wiki/Special:FilePath/PassesBassin.JPG
,,Sword Beach,plages,wikidata,Calvados,2,,85.0,53.9,0.0,18.1,8.0,5.0,0.0,0.0,28,,4,,inconnu,,,49.306389,-0.321111,Q1138519,https://fr.wikipedia.org/wiki/Sword_Beach,http://commons.wikimedia.org/wiki/Special:FilePath/Infantry%20waiting%20to%20move%20off%20%27Queen%20White%27%20Beach.jpg
,,Calanques de Piana,plages,wikidata,Corse-du-Sud,2,,84.9,51.5,0.0,20.4,8.0,5.0,0.0,0.0,24,,3,,inconnu,,,42.325194,8.628833,Q1026237,https://fr.wikipedia.org/wiki/Calanques_de_Piana,http://commons.wikimedia.org/wiki/Special:FilePath/02%20Calanche%20Piana.jpg
,,Île Longue,plages,wikidata,Finistère,2,,83.9,43.3,0.0,27.6,8.0,5.0,0.0,0.0,14,,5,,inconnu,,,48.308333,-4.502500,Q292099,https://fr.wikipedia.org/wiki/%C3%8Ele_Longue_(Finist%C3%A8re),http://commons.wikimedia.org/wiki/Special:FilePath/Ile%20longue.svg
,,Presque'île de Crozon,plages,wikidata,Finistère,2,,83.0,36.8,0.0,33.2,8.0,5.0,0.0,0.0,9,,5,,inconnu,,,48.255556,-4.401667,Q495435,https://fr.wikipedia.org/wiki/Presqu%27%C3%AEle_de_Crozon,
,,Pointe Saint-Mathieu,plages,wikidata,Finistère,2,,81.7,41.0,0.0,27.7,8.0,5.0,0.0,0.0,12,,5,,inconnu,,,48.330000,-4.773333,Q2308353,https://fr.wikipedia.org/wiki/Pointe_Saint-Mathieu,http://commons.wikimedia.org/wiki/Special:FilePath/Pointe%20Saint%20Mathieu%20-%20Phare.jpg
,,Pointe de l'Espiguette,plages,wikidata,Gard,2,,79.7,22.2,25.0,19.5,8.0,5.0,0.0,0.0,3,site-classe,2,,inconnu,,,43.500000,4.120000,Q3393664,https://fr.wikipedia.org/wiki/Pointe_de_l%27Espiguette,http://commons.wikimedia.org/wiki/Special:FilePath/LeGrau5.JPG
,,Cap Blanc-Nez,plages,wikidata,Pas-de-Calais,2,,79.2,44.4,0.0,21.8,8.0,5.0,0.0,0.0,15,,3,,inconnu,,,50.925044,1.709397,Q1034143,https://fr.wikipedia.org/wiki/Cap_Blanc-Nez,http://commons.wikimedia.org/wiki/Special:FilePath/Cap%20Blanc-Nez%20%28vu%20de%20la%20plage%29.jpg
,,Sillon de Talbert,plages,wikidata,Côtes-d'Armor,2,,77.6,25.8,0.0,28.8,8.0,5.0,10.0,0.0,4,,3,,oui,,,48.877778,-3.078889,Q3483905,https://fr.wikipedia.org/wiki/Sillon_de_Talbert,http://commons.wikimedia.org/wiki/Special:FilePath/Sillon%20du%20Talbert%20%28mar%C3%A9e%20haute%29.JPG
,,Presque'île de Quiberon,plages,wikidata,Morbihan,2,,77.1,43.3,0.0,20.8,8.0,5.0,0.0,0.0,14,,3,,inconnu,,,47.500000,-3.130000,Q2867477,https://fr.wikipedia.org/wiki/Presqu%27%C3%AEle_de_Quiberon,http://commons.wikimedia.org/wiki/Special:FilePath/Quiberon2.jpg
,,Les Pénitents,plages,wikidata,Alpes-de-Haute-Provence,2,,76.9,22.2,25.0,16.7,8.0,5.0,0.0,0.0,3,site-classe,3,,inconnu,,,44.027300,5.985500,Q48755777,https://fr.wikipedia.org/wiki/P%C3%A9nitents_des_M%C3%A9es,http://commons.wikimedia.org/wiki/Special:FilePath/Les%20P%C3%A9nitents%20bei%20les%20M%C3%A9es-001.jpg
,,Presque'île de Rhuys,plages,wikidata,Morbihan,2,,76.6,39.8,0.0,23.8,8.0,5.0,0.0,0.0,11,,3,,inconnu,,,47.517996,-2.781555,Q389916,https://fr.wikipedia.org/wiki/Presqu%27%C3%AEle_de_Rhuys,http://commons.wikimedia.org/wiki/Special:FilePath/Golfe%20du%20Morbihan.png
